Starting code formatting
results/accepted_code/stablecode-int_cmp-cpp-go.go:34:46: expected statement, found ')'
results/accepted_code/stablecode-int_cmp-cpp-go.go:36:2: expected '}', found 'EOF'
results/accepted_code/stablecode-int_cmp-java-go.go:11:37: expected statement, found ')'
results/accepted_code/stablecode-int_cmp-js-go.go:8:36: expected statement, found ')'
results/accepted_code/stablecode-int_cmp-js-go.go:10:42: expected statement, found ')'
results/accepted_code/stablecode-int_cmp-js-go.go:12:45: expected statement, found ')'
results/accepted_code/stablecode-int_cmp-js-go.go:30:2: expected '}', found 'EOF'
results/accepted_code/stablecode-int_cmp-rs-go.go:14:31: expected statement, found ')'
results/accepted_code/stablecode-int_cmp-rs-go.go:19:30: expected statement, found ')'
results/accepted_code/stablecode-int_cmp-rs-go.go:28:37: expected statement, found ')'
results/accepted_code/stablecode-int_cmp-rs-go.go:32:2: expected '}', found 'EOF'
results/accepted_code/stablecode-int_factors-c-go.go:17:37: expected statement, found ')'
results/accepted_code/stablecode-int_factors-c-go.go:25:40: expected ';', found ']'
results/accepted_code/stablecode-int_factors-c-go.go:37:27: expected statement, found ')'
results/accepted_code/stablecode-int_factors-c-go.go:46:35: expected statement, found ')'
results/accepted_code/stablecode-int_factors-c-go.go:61:34: expected statement, found ')'
results/accepted_code/stablecode-int_factors-c-go.go:67:6: expected '(', found main
results/accepted_code/stablecode-int_factors-c-go.go:67:10: mixed named and unnamed parameters
results/accepted_code/stablecode-int_factors-c-go.go:68:14: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-c-go.go:70:8: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-c-go.go:71:7: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-c-go.go:71:25: expected statement, found ')'
results/accepted_code/stablecode-int_factors-cpp-go.go:15:35: expected statement, found ')'
results/accepted_code/stablecode-int_factors-cpp-go.go:24:6: expected '(', found main
results/accepted_code/stablecode-int_factors-cpp-go.go:25:16: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-cpp-go.go:27:2: expected ')', found 'for'
results/accepted_code/stablecode-int_factors-cpp-go.go:28:45: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-cpp-go.go:32:2: expected '}', found 'EOF'
results/accepted_code/stablecode-int_factors-java-go.go:9:35: expected statement, found ')'
results/accepted_code/stablecode-int_factors-java-go.go:13:59: expected operand, found ')'
results/accepted_code/stablecode-int_factors-java-go.go:14:3: expected '{', found 'if'
results/accepted_code/stablecode-int_factors-java-go.go:24:6: expected '(', found main
results/accepted_code/stablecode-int_factors-java-go.go:24:10: mixed named and unnamed parameters
results/accepted_code/stablecode-int_factors-java-go.go:25:4: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-java-go.go:26:10: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-java-go.go:28:12: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-js-go.go:11:41: expected statement, found ')'
results/accepted_code/stablecode-int_factors-js-go.go:17:41: expected statement, found ')'
results/accepted_code/stablecode-int_factors-js-go.go:27:6: expected '(', found main
results/accepted_code/stablecode-int_factors-js-go.go:27:10: mixed named and unnamed parameters
results/accepted_code/stablecode-int_factors-js-go.go:28:13: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-js-go.go:28:26: expected statement, found ')'
results/accepted_code/stablecode-int_factors-js-go.go:31:2: expected '}', found 'EOF'
results/accepted_code/stablecode-int_factors-py-go.go:11:37: expected statement, found ')'
results/accepted_code/stablecode-int_factors-py-go.go:16:36: expected statement, found ')'
results/accepted_code/stablecode-int_factors-py-go.go:23:33: expected statement, found ')'
results/accepted_code/stablecode-int_factors-py-go.go:27:55: expected ']', found ')'
results/accepted_code/stablecode-int_factors-py-go.go:33:6: expected '(', found main
results/accepted_code/stablecode-int_factors-py-go.go:33:10: mixed named and unnamed parameters
results/accepted_code/stablecode-int_factors-py-go.go:34:10: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-py-go.go:36:2: expected ')', found 'for'
results/accepted_code/stablecode-int_factors-py-go.go:37:58: expected statement, found ')'
results/accepted_code/stablecode-int_factors-py-go.go:39:2: expected '}', found 'EOF'
results/accepted_code/stablecode-int_factors-rs-go.go:11:47: expected operand, found ')'
results/accepted_code/stablecode-int_factors-rs-go.go:12:3: expected '{', found 'if'
results/accepted_code/stablecode-int_factors-rs-go.go:23:6: expected '(', found main
results/accepted_code/stablecode-int_factors-rs-go.go:23:10: mixed named and unnamed parameters
results/accepted_code/stablecode-int_factors-rs-go.go:24:13: missing ',' in parameter list
results/accepted_code/stablecode-int_factors-rs-go.go:24:26: expected statement, found ')'
results/accepted_code/stablecode-int_factors-rs-go.go:26:2: expected '}', found 'EOF'
results/accepted_code/stablecode-logic_ops-c-go.go:6:42: expected statement, found ')'
results/accepted_code/stablecode-logic_ops-c-go.go:9:2: expected '}', found 'EOF'
results/accepted_code/stablecode-logic_ops-cpp-go.go:11:30: expected statement, found ')'
results/accepted_code/stablecode-logic_ops-cpp-go.go:16:2: expected '}', found 'EOF'
results/accepted_code/stablecode-logic_ops-java-go.go:7:38: expected statement, found ')'
results/accepted_code/stablecode-logic_ops-java-go.go:14:2: expected '}', found 'EOF'
results/accepted_code/stablecode-logic_ops-js-go.go:17:37: expected statement, found ')'
results/accepted_code/stablecode-logic_ops-js-go.go:23:2: expected '}', found 'EOF'
results/accepted_code/stablecode-logic_ops-rs-go.go:6:77: expected statement, found ')'
results/accepted_code/stablecode-logic_ops-rs-go.go:17:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_append-js-go.go:11:21: rune literal not terminated
results/accepted_code/stablecode-str_append-js-go.go:15:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_append-py-go.go:9:13: string literal not terminated
results/accepted_code/stablecode-str_append-py-go.go:12:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_append-rs-go.go:9:29: expected statement, found ')'
results/accepted_code/stablecode-str_append-rs-go.go:10:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_cmp-c-go.go:9:31: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-c-go.go:11:13: string literal not terminated
results/accepted_code/stablecode-str_cmp-c-go.go:12:1: string literal not terminated
results/accepted_code/stablecode-str_cmp-c-go.go:22:13: string literal not terminated
results/accepted_code/stablecode-str_cmp-c-go.go:23:1: string literal not terminated
results/accepted_code/stablecode-str_cmp-cpp-go.go:20:76: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-cpp-go.go:30:78: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-cpp-go.go:48:47: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-cpp-go.go:55:26: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-cpp-go.go:64:6: expected '(', found main
results/accepted_code/stablecode-str_cmp-cpp-go.go:64:10: mixed named and unnamed parameters
results/accepted_code/stablecode-str_cmp-cpp-go.go:65:2: expected ')', found 'var'
results/accepted_code/stablecode-str_cmp-cpp-go.go:67:23: expected ')', found ','
results/accepted_code/stablecode-str_cmp-cpp-go.go:67:27: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-cpp-go.go:69:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_cmp-java-go.go:11:64: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-java-go.go:24:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_cmp-js-go.go:13:5: expected 1 expression
results/accepted_code/stablecode-str_cmp-js-go.go:15:16: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-js-go.go:33:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_cmp-py-go.go:10:20: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-py-go.go:15:50: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-py-go.go:19:57: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-py-go.go:21:59: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-py-go.go:25:60: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-py-go.go:27:62: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-py-go.go:30:49: expected ';', found ')'
results/accepted_code/stablecode-str_cmp-py-go.go:31:60: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-py-go.go:32:55: expected ';', found ')'
results/accepted_code/stablecode-str_cmp-py-go.go:33:87: expected statement, found ')'
results/accepted_code/stablecode-str_cmp-py-go.go:52:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_concat-c-go.go:14:31: expected statement, found ')'
results/accepted_code/stablecode-str_concat-c-go.go:22:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_concat-cpp-go.go:9:30: expected statement, found ')'
results/accepted_code/stablecode-str_concat-cpp-go.go:13:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_concat-java-go.go:8:32: expected statement, found ')'
results/accepted_code/stablecode-str_concat-java-go.go:12:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_concat-py-go.go:18:55: missing ',' in argument list
results/accepted_code/stablecode-str_concat-py-go.go:24:2: missing ',' in argument list
results/accepted_code/stablecode-str_interp-c-go.go:11:47: expected statement, found ')'
results/accepted_code/stablecode-str_interp-c-go.go:12:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_interp-cpp-go.go:15:57: expected statement, found ')'
results/accepted_code/stablecode-str_interp-cpp-go.go:16:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_interp-java-go.go:7:58: expected statement, found ')'
results/accepted_code/stablecode-str_interp-java-go.go:10:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_interp-js-go.go:11:66: expected statement, found ')'
results/accepted_code/stablecode-str_interp-js-go.go:15:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_match-c-go.go:27:82: expected statement, found ')'
results/accepted_code/stablecode-str_match-c-go.go:32:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_match-cpp-go.go:11:59: expected statement, found ')'
results/accepted_code/stablecode-str_match-java-go.go:17:45: expected statement, found ')'
results/accepted_code/stablecode-str_match-java-go.go:18:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_match-js-go.go:14:43: expected statement, found ')'
results/accepted_code/stablecode-str_match-js-go.go:22:54: expected '{', found ')'
results/accepted_code/stablecode-str_match-js-go.go:23:41: expected statement, found ')'
results/accepted_code/stablecode-str_match-js-go.go:37:4: expected ';', found '('
results/accepted_code/stablecode-str_match-js-go.go:48:4: expected ';', found '('
results/accepted_code/stablecode-str_match-js-go.go:59:4: expected ';', found '('
results/accepted_code/stablecode-str_match-rs-go.go:9:56: expected statement, found ')'
results/accepted_code/stablecode-str_match-rs-go.go:35:21: expected statement, found ')'
results/accepted_code/stablecode-str_match-rs-go.go:36:35: expected ';', found ')'
results/accepted_code/stablecode-str_match-rs-go.go:42:2: expected '{', found 'if'
results/accepted_code/stablecode-str_match-rs-go.go:48:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_prepend-c-go.go:13:37: expected statement, found ')'
results/accepted_code/stablecode-str_prepend-c-go.go:14:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_prepend-java-go.go:1:1: expected 'package', found stringVar
results/accepted_code/stablecode-str_substring-c-go.go:23:21: expected ';', found ']'
results/accepted_code/stablecode-str_substring-c-go.go:27:53: expected statement, found ')'
results/accepted_code/stablecode-str_substring-c-go.go:41:21: expected ';', found ']'
results/accepted_code/stablecode-str_substring-c-go.go:55:21: expected ';', found ']'
results/accepted_code/stablecode-str_substring-c-go.go:61:34: expected statement, found ')'
results/accepted_code/stablecode-str_substring-c-go.go:66:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_substring-cpp-go.go:17:50: expected statement, found ')'
results/accepted_code/stablecode-str_substring-cpp-go.go:20:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_substring-java-go.go:16:25: expected ';', found ']'
results/accepted_code/stablecode-str_substring-java-go.go:28:31: expected statement, found ')'
results/accepted_code/stablecode-str_substring-java-go.go:45:44: expected ';', found '{'
results/accepted_code/stablecode-str_substring-java-go.go:46:3: expected operand, found 'if'
results/accepted_code/stablecode-str_substring-java-go.go:47:4: expected operand, found 'return'
results/accepted_code/stablecode-str_substring-java-go.go:55:45: expected statement, found ')'
results/accepted_code/stablecode-str_substring-java-go.go:60:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_substring-js-go.go:15:22: expected ';', found ']'
results/accepted_code/stablecode-str_substring-js-go.go:32:2: expected '}', found 'EOF'
results/accepted_code/stablecode-str_substring-py-go.go:10:30: expected statement, found ')'
results/accepted_code/stablecode-str_substring-py-go.go:25:2: expected '}', found 'EOF'
